id_pedido,id_produto,quantidade,valor_unitario,custo_envio,valor_total_venda
PED00018,PROD0032,4,327.19,7.99,1308.76
PED00711,PROD0035,1,130.72,13.46,130.72
PED01755,PROD0032,2,203.48,21.14,406.96
PED01159,PROD0030,4,344.82,5.41,1379.28
PED00222,PROD0020,4,446.98,39.3,1787.92
PED00002,PROD0026,1,164.62,30.2,164.62
PED01986,PROD0090,1,115.59,45.53,115.59
PED01259,PROD0071,3,300.91,6.4,902.73
PED00853,PROD0061,4,42.93,17.21,171.72
PED01488,PROD0095,2,360.13,37.91,720.26
PED00227,PROD0025,1,354.54,35.38,354.54
PED00912,PROD0065,4,183.93,15.94,735.72
PED01677,PROD0011,1,447.41,31.81,447.41
PED00498,PROD0021,3,256.07,40.72,768.21
PED00520,PROD0016,4,326.42,6.5,1305.68
PED00701,PROD0006,4,112.69,37.29,450.76
PED01885,PROD0067,3,214.5,16.34,643.5
PED00916,PROD0036,2,432.58,47.65,865.16
PED01995,PROD0037,1,114.34,29.22,114.34
PED01700,PROD0095,3,201.38,6.5,604.14
PED01162,PROD0010,4,165.86,23.15,663.44
PED01299,PROD0000,3,84.04,48.48,252.12
PED00290,PROD0024,4,151.96,37.87,607.84
PED01076,PROD0041,3,124.06,18.52,372.18
PED01710,PROD0051,2,462.56,30.89,925.12
PED01133,PROD0023,4,373.13,31.96,1492.52
PED00714,PROD0052,3,164.89,6.05,494.66999999999996
PED00947,PROD0055,2,384.04,13.05,768.08
PED00647,PROD0062,2,20.85,29.83,41.7
PED01027,PROD0080,1,268.0,23.12,268.0
PED01690,PROD0007,4,132.66,13.55,530.64
PED00683,PROD0058,1,66.02,39.77,66.02
PED01959,PROD0044,2,443.04,27.0,886.08
PED00869,PROD0026,1,107.68,18.95,107.68
PED01070,PROD0051,1,412.97,12.28,412.97
PED00093,PROD0017,3,212.48,32.5,637.4399999999999
PED00939,PROD0090,1,17.0,34.98,17.0
PED00559,PROD0085,2,368.94,35.13,737.88
PED01775,PROD0015,1,302.22,14.91,302.22
PED01882,PROD0065,4,178.64,31.79,714.56
PED00212,PROD0004,3,147.96,45.74,443.88
PED00435,PROD0081,2,46.11,20.89,92.22
PED00851,PROD0002,1,471.3,14.48,471.3
PED00507,PROD0090,4,252.05,39.75,1008.2
PED00835,PROD0080,2,51.91,12.96,103.82
PED00650,PROD0079,1,435.65,16.42,435.65
PED00204,PROD0069,3,146.63,9.53,439.89
PED00380,PROD0006,1,109.77,17.05,109.77
PED01096,PROD0049,2,147.66,23.47,295.32
PED01539,PROD0013,2,286.64,7.89,573.28
PED01099,PROD0037,2,46.29,44.23,92.58
PED01864,PROD0078,4,246.06,28.12,984.24
PED00076,PROD0046,1,448.91,31.46,448.91
PED00815,PROD0032,1,102.2,21.71,102.2
PED00767,PROD0042,1,172.28,35.14,172.28
PED00409,PROD0090,3,204.1,24.43,612.3
PED01637,PROD0028,4,297.25,39.26,1189.0
PED00105,PROD0056,4,460.43,41.96,1841.72
PED01868,PROD0004,3,203.32,35.23,609.96
PED00550,PROD0092,4,43.88,27.11,175.52
PED01499,PROD0095,3,180.5,40.2,541.5
PED00825,PROD0059,2,103.14,27.24,206.28
PED01298,PROD0069,2,329.37,10.02,658.74
PED00087,PROD0001,4,24.34,10.24,97.36
PED01746,PROD0069,2,153.05,47.69,306.1
PED00880,PROD0042,2,277.14,14.61,554.28
PED01100,PROD0003,2,145.89,41.72,291.78
PED01100,PROD0055,1,279.99,16.1,279.99
PED01465,PROD0092,2,66.21,24.39,132.42
PED00539,PROD0058,1,471.97,34.47,471.97
PED00244,PROD0088,3,152.54,12.15,457.62
PED00577,PROD0008,3,462.27,38.18,1386.81
PED01801,PROD0002,3,169.66,36.05,508.98
PED01405,PROD0089,3,393.1,29.44,1179.3000000000002
PED00981,PROD0047,3,130.63,30.47,391.89
PED00716,PROD0042,2,338.19,9.76,676.38
PED01593,PROD0090,2,168.62,24.62,337.24
PED01736,PROD0099,2,259.49,8.9,518.98
PED01760,PROD0095,3,340.17,18.85,1020.51
PED00141,PROD0000,3,298.55,45.51,895.6500000000001
PED00892,PROD0056,1,292.38,30.85,292.38
PED01391,PROD0052,4,42.18,38.42,168.72
PED01107,PROD0015,2,132.05,30.82,264.1
PED01166,PROD0050,4,290.2,13.74,1160.8
PED00351,PROD0074,3,18.98,31.77,56.94
PED00544,PROD0089,3,132.82,38.99,398.46
PED00912,PROD0054,3,122.3,11.23,366.9
PED00151,PROD0000,4,132.43,41.76,529.72
PED01181,PROD0089,1,272.45,29.99,272.45
PED01469,PROD0027,3,295.16,5.19,885.48
PED00652,PROD0052,1,455.41,28.39,455.41
PED00957,PROD0057,1,199.16,22.81,199.16
PED00762,PROD0072,2,464.02,18.34,928.04
PED01326,PROD0059,4,329.46,39.71,1317.84
PED00623,PROD0058,3,457.2,45.48,1371.6
PED00655,PROD0021,1,418.4,39.32,418.4
PED00449,PROD0007,4,346.92,43.1,1387.68
PED00720,PROD0048,4,184.49,45.9,737.96
PED01247,PROD0041,3,128.14,46.07,384.41999999999996
PED00042,PROD0026,2,118.97,10.16,237.94
PED00263,PROD0038,2,476.57,25.54,953.14
PED01779,PROD0082,1,479.7,5.01,479.7
PED01026,PROD0024,2,365.17,27.79,730.34
PED01660,PROD0037,2,443.06,46.59,886.12
PED01291,PROD0084,2,460.31,13.96,920.62
PED00595,PROD0023,4,260.66,33.79,1042.64
PED01039,PROD0023,3,318.24,34.0,954.72
PED01357,PROD0059,4,215.19,12.22,860.76
PED01487,PROD0082,4,215.06,15.73,860.24
PED01082,PROD0049,3,28.83,25.79,86.49
PED01012,PROD0065,4,222.57,13.47,890.28
PED00176,PROD0013,1,340.01,31.32,340.01
PED00062,PROD0052,1,216.77,26.8,216.77
PED00957,PROD0031,4,437.48,28.36,1749.92
PED01002,PROD0095,2,172.96,11.05,345.92
PED00560,PROD0091,4,75.01,28.28,300.04
PED01330,PROD0047,2,407.66,7.23,815.32
PED01269,PROD0038,4,340.23,44.67,1360.92
PED01312,PROD0039,1,128.49,20.45,128.49
PED01821,PROD0041,2,272.86,43.54,545.72
PED00954,PROD0076,1,206.91,36.57,206.91
PED01355,PROD0075,4,470.04,39.48,1880.16
PED01550,PROD0007,3,307.59,19.15,922.77
PED00849,PROD0078,2,87.61,15.25,175.22
PED01278,PROD0025,2,256.05,23.3,512.1
PED00603,PROD0011,4,432.65,6.09,1730.6
PED01533,PROD0042,4,339.03,46.34,1356.12
PED01814,PROD0050,2,422.8,22.42,845.6
PED01741,PROD0090,3,132.7,49.49,398.09999999999997
PED00605,PROD0081,4,445.29,39.27,1781.16
PED01760,PROD0099,4,380.25,8.62,1521.0
PED01836,PROD0062,4,367.17,34.71,1468.68
PED00829,PROD0048,3,179.81,17.19,539.4300000000001
PED01486,PROD0026,2,444.95,15.97,889.9
PED01222,PROD0008,1,322.61,16.55,322.61
PED01294,PROD0038,4,427.4,46.22,1709.6
PED00745,PROD0064,3,186.88,27.5,560.64
PED00557,PROD0070,2,81.37,35.13,162.74
PED00063,PROD0089,2,172.85,17.64,345.7
PED01253,PROD0070,3,233.08,28.53,699.24
PED00941,PROD0006,4,271.37,20.75,1085.48
PED01975,PROD0071,1,260.3,19.45,260.3
PED00248,PROD0079,4,277.57,16.11,1110.28
PED01269,PROD0066,2,422.44,23.41,844.88
PED00939,PROD0009,1,93.35,34.7,93.35
PED01610,PROD0070,4,164.87,14.99,659.48
PED00156,PROD0084,1,445.42,48.44,445.42
PED00734,PROD0052,3,284.62,10.61,853.86
PED01725,PROD0094,4,295.86,26.61,1183.44
PED00984,PROD0086,2,244.25,8.83,488.5
PED01587,PROD0056,2,279.0,6.02,558.0
PED01973,PROD0090,1,107.06,46.52,107.06
PED01111,PROD0085,3,277.96,41.47,833.8799999999999
PED01336,PROD0026,4,498.61,36.24,1994.44
PED01874,PROD0053,3,287.36,43.93,862.08
PED01089,PROD0003,3,31.76,41.13,95.28
PED00661,PROD0087,1,400.25,34.13,400.25
PED01043,PROD0022,1,204.27,43.13,204.27
PED00032,PROD0047,4,85.3,22.59,341.2
PED01863,PROD0082,2,432.63,29.87,865.26
PED01816,PROD0041,4,107.01,39.93,428.04
PED00557,PROD0002,3,461.18,8.82,1383.54
PED00072,PROD0090,1,226.48,43.64,226.48
PED01889,PROD0002,3,373.97,12.06,1121.91
PED00824,PROD0027,1,278.03,43.9,278.03
PED01366,PROD0062,2,135.75,19.01,271.5
PED01156,PROD0080,3,338.83,19.71,1016.49
PED01078,PROD0030,1,479.38,8.33,479.38
PED00060,PROD0009,4,387.12,44.87,1548.48
PED01880,PROD0048,4,305.97,12.85,1223.88
PED01543,PROD0085,4,495.41,33.35,1981.64
PED00271,PROD0093,3,140.01,33.98,420.03
PED00245,PROD0020,1,40.55,17.65,40.55
PED01199,PROD0099,1,25.74,49.35,25.74
PED00627,PROD0052,1,358.24,7.89,358.24
PED01340,PROD0086,3,416.81,32.35,1250.43
PED01806,PROD0075,1,321.2,26.58,321.2
PED00704,PROD0088,2,453.46,16.05,906.92
PED00661,PROD0053,3,352.01,12.36,1056.03
PED01154,PROD0056,2,191.77,38.17,383.54
PED01125,PROD0019,2,98.82,46.23,197.64
PED00309,PROD0048,4,463.08,9.84,1852.32
PED01805,PROD0006,3,60.76,13.73,182.28
PED01315,PROD0028,1,276.06,49.38,276.06
PED01745,PROD0047,2,163.86,5.68,327.72
PED00494,PROD0092,3,142.99,27.87,428.97
PED01384,PROD0012,1,326.46,28.23,326.46
PED00337,PROD0002,4,123.31,16.84,493.24
PED00578,PROD0001,3,459.02,34.84,1377.06
PED00009,PROD0015,3,208.96,47.52,626.88
PED00048,PROD0093,3,341.91,25.26,1025.73
PED01510,PROD0005,1,366.6,38.72,366.6
PED00622,PROD0044,2,344.64,34.07,689.28
PED01344,PROD0070,2,452.67,26.28,905.34
PED00730,PROD0004,3,123.25,7.24,369.75
PED01592,PROD0055,3,52.17,38.38,156.51
PED00794,PROD0070,1,37.18,21.35,37.18
PED00970,PROD0097,4,440.14,15.1,1760.56
PED01648,PROD0031,3,486.91,47.67,1460.73
PED00132,PROD0048,3,158.24,39.81,474.72
PED01606,PROD0012,4,349.82,48.3,1399.28
PED00082,PROD0029,3,14.37,16.53,43.11
PED00056,PROD0024,2,102.43,42.61,204.86
PED00375,PROD0084,3,347.74,32.35,1043.22
PED00348,PROD0059,2,42.28,49.17,84.56
PED00270,PROD0058,1,239.57,47.58,239.57
PED01506,PROD0084,1,334.67,48.78,334.67
PED00110,PROD0027,2,385.32,47.83,770.64
PED00868,PROD0057,2,232.37,5.34,464.74
PED00886,PROD0019,4,318.84,38.35,1275.36
PED00075,PROD0033,2,274.39,17.24,548.78
PED01181,PROD0004,2,35.63,36.73,71.26
PED01555,PROD0081,3,373.97,49.13,1121.91
PED01956,PROD0059,4,94.46,6.77,377.84
PED01666,PROD0042,2,25.58,30.51,51.16
PED00328,PROD0056,2,231.07,38.07,462.14
PED00121,PROD0056,2,434.16,16.4,868.32
PED00040,PROD0074,3,83.91,15.13,251.73
PED01190,PROD0053,3,16.3,7.72,48.900000000000006
PED00921,PROD0080,3,63.89,9.23,191.67000000000002
PED00641,PROD0044,1,188.19,34.55,188.19
PED01046,PROD0085,3,294.28,27.73,882.8399999999999
PED00278,PROD0036,2,104.58,6.35,209.16
PED00762,PROD0083,3,402.96,48.63,1208.8799999999999
PED00468,PROD0047,3,379.12,34.52,1137.3600000000001
PED01423,PROD0053,4,350.97,28.2,1403.88
PED00008,PROD0047,2,248.86,17.27,497.72
PED00012,PROD0005,3,188.96,34.61,566.88
PED00923,PROD0033,1,194.04,21.39,194.04
PED00922,PROD0062,4,256.5,36.61,1026.0
PED01842,PROD0077,3,47.88,35.72,143.64000000000001
PED01855,PROD0047,4,344.33,9.17,1377.32
PED01075,PROD0022,4,182.24,45.92,728.96
PED01232,PROD0083,1,120.13,26.91,120.13
PED01573,PROD0012,1,146.38,22.68,146.38
PED01635,PROD0046,1,98.34,48.0,98.34
PED01728,PROD0043,2,451.77,24.72,903.54
PED01425,PROD0031,4,92.83,37.45,371.32
PED01214,PROD0025,3,442.63,34.48,1327.8899999999999
PED01074,PROD0052,1,290.4,12.43,290.4
PED01416,PROD0013,1,435.05,49.6,435.05
PED00652,PROD0051,4,242.29,25.86,969.16
PED01703,PROD0035,4,464.54,22.77,1858.16
PED01846,PROD0007,4,113.63,46.38,454.52
PED00620,PROD0039,3,281.8,28.82,845.4000000000001
PED01742,PROD0085,2,71.66,36.73,143.32
PED01962,PROD0021,2,229.14,43.08,458.28
PED01323,PROD0015,1,289.25,15.6,289.25
PED01645,PROD0090,2,306.78,12.63,613.56
PED00195,PROD0059,3,189.11,8.08,567.33
PED00416,PROD0059,2,47.4,45.37,94.8
PED00663,PROD0009,3,331.11,14.02,993.33
PED01443,PROD0024,1,249.33,18.85,249.33
PED01778,PROD0030,4,77.07,17.86,308.28
PED01663,PROD0020,3,468.58,18.71,1405.74
PED01640,PROD0090,4,478.28,35.06,1913.12
PED01545,PROD0080,1,429.74,47.94,429.74
PED01379,PROD0032,3,423.5,19.83,1270.5
PED00147,PROD0030,3,58.35,23.34,175.05
PED01000,PROD0089,2,496.78,39.7,993.56
PED01388,PROD0020,3,206.19,24.46,618.5699999999999
PED00363,PROD0035,1,89.93,46.67,89.93
PED01994,PROD0064,4,407.93,27.64,1631.72
PED01675,PROD0003,3,120.61,20.65,361.83
PED01725,PROD0067,1,267.83,48.72,267.83
PED00401,PROD0089,1,72.73,24.16,72.73
PED00605,PROD0003,3,242.58,15.4,727.74
PED01515,PROD0008,2,283.49,13.0,566.98
PED00228,PROD0029,3,228.5,49.78,685.5
PED01598,PROD0044,3,44.05,38.88,132.14999999999998
PED01875,PROD0003,2,247.62,23.39,495.24
PED00536,PROD0068,1,239.78,42.19,239.78
PED00267,PROD0022,3,138.19,29.61,414.57
PED01428,PROD0015,2,461.58,19.28,923.16
PED01816,PROD0021,4,214.72,38.45,858.88
PED01034,PROD0071,4,433.42,38.57,1733.68
PED01343,PROD0047,2,63.74,27.51,127.48
PED01736,PROD0061,1,166.25,7.03,166.25
PED00125,PROD0096,2,96.4,8.47,192.8
PED00305,PROD0059,1,210.12,40.49,210.12
PED01725,PROD0079,4,64.7,42.06,258.8
PED01534,PROD0004,3,226.11,35.52,678.33
PED01112,PROD0079,2,183.4,42.76,366.8
PED01378,PROD0006,4,119.42,37.38,477.68
PED00627,PROD0050,3,324.67,45.36,974.01
PED01375,PROD0064,4,475.95,11.77,1903.8
PED00688,PROD0008,2,111.49,22.45,222.98
PED01037,PROD0081,2,358.78,25.88,717.56
PED01280,PROD0044,3,373.77,18.39,1121.31
PED01232,PROD0046,2,254.08,37.64,508.16
PED00280,PROD0066,4,449.86,46.06,1799.44
PED00442,PROD0023,3,483.53,23.56,1450.59
PED01863,PROD0091,3,187.5,47.37,562.5
PED00836,PROD0009,4,329.01,28.25,1316.04
PED00388,PROD0072,1,334.48,28.51,334.48
PED00616,PROD0076,3,207.78,32.01,623.34
PED01506,PROD0047,1,165.23,17.07,165.23
PED00146,PROD0034,4,467.53,22.25,1870.12
PED01302,PROD0053,4,397.09,29.9,1588.36
PED00520,PROD0086,3,66.09,47.39,198.27
PED00629,PROD0080,2,68.74,33.92,137.48
PED01629,PROD0070,3,462.05,19.99,1386.15
PED00433,PROD0015,2,49.89,5.47,99.78
PED00143,PROD0052,1,347.33,49.17,347.33
PED00288,PROD0039,2,121.11,27.18,242.22
PED01409,PROD0099,3,27.24,47.23,81.72
PED00013,PROD0019,2,39.22,29.72,78.44
PED00256,PROD0087,4,193.03,32.25,772.12
PED01369,PROD0068,1,48.02,37.04,48.02
PED01721,PROD0044,4,302.35,19.44,1209.4
PED01368,PROD0005,4,327.15,36.45,1308.6
PED01423,PROD0091,4,193.0,28.71,772.0
PED01230,PROD0068,4,374.01,35.26,1496.04
PED00857,PROD0048,2,250.12,42.61,500.24
PED00942,PROD0038,4,220.81,13.29,883.24
PED01195,PROD0001,2,209.42,32.61,418.84
PED00463,PROD0038,4,221.24,7.35,884.96
PED00269,PROD0020,3,484.26,9.6,1452.78
PED01244,PROD0039,4,343.89,35.36,1375.56
PED01175,PROD0081,3,164.45,8.19,493.34999999999997
PED00622,PROD0053,2,369.59,31.79,739.18
PED01206,PROD0011,1,171.83,14.9,171.83
PED01422,PROD0080,2,71.6,18.68,143.2
PED01874,PROD0036,1,242.93,10.83,242.93
PED00071,PROD0037,1,378.0,16.19,378.0
PED01441,PROD0014,4,195.05,41.96,780.2
PED01921,PROD0006,1,435.9,33.75,435.9
PED01306,PROD0077,2,199.61,47.74,399.22
PED00073,PROD0049,4,181.42,7.19,725.68
PED00354,PROD0064,1,499.14,40.66,499.14
PED01750,PROD0066,2,246.41,36.46,492.82
PED00496,PROD0043,1,404.56,16.74,404.56
PED01351,PROD0030,1,404.44,37.81,404.44
PED00987,PROD0042,4,463.92,37.24,1855.68
PED01558,PROD0076,4,51.6,25.67,206.4
PED00579,PROD0047,2,142.9,35.99,285.8
PED00909,PROD0081,4,386.2,25.01,1544.8
PED01470,PROD0080,4,285.67,20.1,1142.68
PED00372,PROD0080,3,284.21,25.99,852.6299999999999
PED00361,PROD0060,3,91.45,45.28,274.35
PED00092,PROD0074,2,147.76,22.31,295.52
PED01344,PROD0083,4,265.45,23.17,1061.8
PED00323,PROD0009,2,145.82,32.38,291.64
PED00383,PROD0028,3,113.04,38.88,339.12
PED00574,PROD0047,3,53.0,38.06,159.0
PED00735,PROD0097,3,86.31,5.89,258.93
PED00736,PROD0080,2,386.75,35.93,773.5
PED01904,PROD0061,4,362.2,25.27,1448.8
PED00345,PROD0012,1,32.46,28.58,32.46
PED01872,PROD0043,4,109.61,30.27,438.44
PED01126,PROD0046,2,284.62,37.93,569.24
PED01238,PROD0063,3,168.09,42.41,504.27
PED01215,PROD0090,1,413.39,34.08,413.39
PED01695,PROD0052,2,394.64,30.38,789.28
PED01907,PROD0089,3,446.87,21.82,1340.6100000000001
PED00718,PROD0091,2,285.84,11.2,571.68
PED00780,PROD0076,1,182.52,48.14,182.52
PED01019,PROD0075,3,306.97,25.78,920.9100000000001
PED01217,PROD0043,4,53.68,30.48,214.72
PED01403,PROD0027,2,14.7,38.8,29.4
PED01426,PROD0001,1,18.38,8.08,18.38
PED00663,PROD0056,4,209.7,43.48,838.8
PED01772,PROD0056,1,121.76,40.87,121.76
PED00599,PROD0033,2,87.1,39.85,174.2
PED00010,PROD0086,1,311.51,5.99,311.51
PED00186,PROD0057,3,497.6,28.69,1492.8000000000002
PED00725,PROD0051,1,97.1,7.44,97.1
PED01038,PROD0028,2,277.75,29.79,555.5
PED00777,PROD0034,3,68.67,37.33,206.01
PED01320,PROD0074,1,467.78,10.48,467.78
PED00410,PROD0047,1,152.96,36.27,152.96
PED00955,PROD0032,3,440.39,25.23,1321.17
PED00584,PROD0074,4,148.71,41.52,594.84
PED01075,PROD0072,4,404.97,29.01,1619.88
PED01663,PROD0077,3,112.6,20.13,337.79999999999995
PED01051,PROD0008,1,153.47,19.94,153.47
PED00576,PROD0047,4,104.31,45.39,417.24
PED01040,PROD0066,3,139.49,25.38,418.47
PED01374,PROD0092,2,419.08,23.26,838.16
PED01451,PROD0082,1,323.13,6.79,323.13
PED01673,PROD0035,2,208.88,21.39,417.76
PED01854,PROD0095,1,486.05,43.23,486.05
PED01252,PROD0070,4,237.78,39.24,951.12
PED01789,PROD0091,2,485.18,14.94,970.36
PED00988,PROD0043,2,106.33,23.59,212.66
PED01233,PROD0081,3,453.27,13.85,1359.81
PED01454,PROD0059,4,16.77,47.94,67.08
PED01317,PROD0062,4,277.2,31.92,1108.8
PED00742,PROD0004,1,217.3,38.95,217.3
PED01776,PROD0086,3,267.29,37.12,801.8700000000001
PED01605,PROD0085,3,281.19,44.32,843.5699999999999
PED01127,PROD0089,1,200.63,47.72,200.63
PED00203,PROD0075,2,499.12,6.46,998.24
PED01076,PROD0039,1,488.49,48.89,488.49
PED00973,PROD0018,1,481.26,44.17,481.26
PED00939,PROD0046,1,489.75,22.23,489.75
PED01398,PROD0064,3,398.58,42.67,1195.74
PED01865,PROD0066,1,494.41,38.15,494.41
PED01077,PROD0090,1,447.26,40.69,447.26
PED01299,PROD0017,1,213.81,14.93,213.81
PED01358,PROD0049,4,394.54,34.19,1578.16
PED01054,PROD0029,2,456.91,6.17,913.82
PED01158,PROD0065,2,359.18,43.17,718.36
PED01081,PROD0004,2,217.16,47.8,434.32
PED00104,PROD0092,2,42.24,34.8,84.48
PED01289,PROD0096,3,406.75,28.07,1220.25
PED01545,PROD0041,3,476.84,37.66,1430.52
PED01519,PROD0083,1,187.61,19.69,187.61
PED00252,PROD0093,3,84.43,33.19,253.29000000000002
PED00294,PROD0004,2,169.99,37.35,339.98
PED00667,PROD0049,4,295.48,11.42,1181.92
PED01181,PROD0084,1,165.3,11.3,165.3
PED00548,PROD0057,1,309.2,37.23,309.2
PED00630,PROD0078,2,483.76,24.43,967.52
PED01090,PROD0083,2,338.66,45.01,677.32
PED01777,PROD0007,2,187.7,19.04,375.4
PED00298,PROD0030,3,468.52,6.91,1405.56
PED01486,PROD0011,1,287.16,34.24,287.16
PED01748,PROD0020,2,72.9,35.79,145.8
PED01843,PROD0093,4,254.5,29.91,1018.0
PED00100,PROD0061,1,330.28,35.75,330.28
PED01079,PROD0090,1,420.74,28.57,420.74
PED00331,PROD0089,3,468.87,36.17,1406.6100000000001
PED00835,PROD0032,1,165.53,6.98,165.53
PED01774,PROD0025,2,86.2,21.58,172.4
PED00392,PROD0089,2,46.18,14.49,92.36
PED01766,PROD0099,4,371.79,9.47,1487.16
PED00873,PROD0039,1,399.63,15.53,399.63
PED00380,PROD0064,1,210.59,13.61,210.59
PED00091,PROD0058,3,204.0,48.79,612.0
PED01814,PROD0014,2,477.58,17.89,955.16
PED00446,PROD0000,4,459.17,15.39,1836.68
PED00108,PROD0010,2,124.3,42.57,248.6
PED00316,PROD0054,1,392.6,23.86,392.6
PED01191,PROD0001,1,315.12,23.97,315.12
PED01835,PROD0064,4,85.57,24.96,342.28
PED01943,PROD0094,1,184.82,23.74,184.82
PED01458,PROD0043,4,96.96,19.7,387.84
PED00441,PROD0015,4,154.63,17.89,618.52
PED00217,PROD0021,2,311.5,44.69,623.0
PED01245,PROD0017,4,193.88,12.28,775.52
PED00672,PROD0046,1,203.09,13.15,203.09
PED01551,PROD0080,3,274.43,30.73,823.29
PED00277,PROD0029,3,52.74,20.46,158.22
PED01008,PROD0009,1,372.01,23.97,372.01
PED00568,PROD0098,3,206.84,41.29,620.52
PED01597,PROD0057,3,245.39,45.66,736.17
PED01009,PROD0061,4,487.41,40.57,1949.64
PED00874,PROD0084,3,178.74,15.57,536.22
PED00465,PROD0079,3,327.63,49.1,982.89
PED00838,PROD0005,3,202.33,21.34,606.99
PED00753,PROD0066,2,448.2,12.61,896.4
PED01625,PROD0040,1,424.91,27.48,424.91
PED01607,PROD0042,4,128.4,37.64,513.6
PED00837,PROD0084,3,348.96,8.75,1046.8799999999999
PED00029,PROD0076,1,41.93,33.54,41.93
PED00358,PROD0017,3,481.96,43.61,1445.8799999999999
PED01942,PROD0057,2,181.01,16.78,362.02
PED01311,PROD0059,2,417.6,36.19,835.2
PED00085,PROD0087,3,166.03,23.0,498.09000000000003
PED01257,PROD0026,3,320.06,23.64,960.1800000000001
PED00746,PROD0067,3,491.96,17.64,1475.8799999999999
PED00312,PROD0021,2,439.61,33.1,879.22
PED00364,PROD0023,2,88.58,21.24,177.16
PED01800,PROD0039,1,278.27,42.39,278.27
PED01822,PROD0073,4,180.78,48.33,723.12
PED01862,PROD0065,4,222.83,47.08,891.32
PED00904,PROD0039,2,174.24,12.34,348.48
PED01292,PROD0005,4,174.62,5.64,698.48
PED00697,PROD0017,3,275.85,24.73,827.5500000000001
PED00130,PROD0080,1,104.06,37.8,104.06
PED00802,PROD0086,2,273.32,48.99,546.64
PED00788,PROD0029,2,146.69,40.25,293.38
PED01855,PROD0020,4,151.6,31.12,606.4
PED00350,PROD0061,3,371.99,6.19,1115.97
PED00179,PROD0009,1,24.5,42.15,24.5
PED01825,PROD0012,4,196.66,12.97,786.64
PED01503,PROD0075,2,209.69,7.5,419.38
PED01912,PROD0008,2,247.7,43.27,495.4
PED01186,PROD0067,4,337.82,30.48,1351.28
PED01806,PROD0038,3,191.15,10.78,573.45
PED01911,PROD0023,1,114.44,22.39,114.44
PED01119,PROD0033,1,443.59,8.85,443.59
PED00773,PROD0060,1,490.71,33.71,490.71
PED00509,PROD0040,1,19.81,17.71,19.81
PED00364,PROD0004,3,277.77,43.97,833.31
PED00980,PROD0078,2,177.43,21.1,354.86
PED00352,PROD0049,2,145.72,27.26,291.44
PED00799,PROD0003,1,174.5,7.86,174.5
PED01459,PROD0050,1,323.05,17.4,323.05
PED01106,PROD0051,1,103.45,35.45,103.45
PED01248,PROD0038,4,457.3,38.13,1829.2
PED00411,PROD0007,4,238.4,15.93,953.6
PED00734,PROD0044,2,169.53,27.67,339.06
PED00980,PROD0087,2,385.11,41.79,770.22
PED00117,PROD0027,1,18.01,22.1,18.01
PED00481,PROD0026,4,221.61,11.02,886.44
PED00191,PROD0064,3,184.1,24.43,552.3
PED00590,PROD0033,4,175.72,32.03,702.88
PED00589,PROD0080,2,175.16,5.33,350.32
PED00658,PROD0061,4,25.32,20.69,101.28
PED00106,PROD0061,2,84.54,32.33,169.08
PED00381,PROD0037,1,79.52,47.84,79.52
PED00782,PROD0025,3,494.42,23.38,1483.26
PED00389,PROD0023,1,20.86,12.33,20.86
PED00243,PROD0038,1,91.87,29.04,91.87
PED00584,PROD0020,3,487.35,17.86,1462.0500000000002
PED00868,PROD0093,3,317.85,14.67,953.5500000000001
PED00467,PROD0046,3,230.83,31.57,692.49
PED00865,PROD0047,2,48.59,46.21,97.18
PED00933,PROD0012,1,338.13,42.59,338.13
PED01561,PROD0002,2,77.52,13.2,155.04
PED01233,PROD0031,3,338.88,39.46,1016.64
PED00603,PROD0034,2,489.8,15.34,979.6
PED01660,PROD0018,3,270.67,18.08,812.01
PED01014,PROD0013,4,114.9,46.4,459.6
PED01970,PROD0047,3,316.39,46.0,949.17
PED01096,PROD0085,1,261.34,12.59,261.34
PED01658,PROD0080,1,271.24,7.89,271.24
PED01332,PROD0067,1,244.27,18.19,244.27
PED01719,PROD0044,2,340.13,31.18,680.26
PED01722,PROD0018,1,290.25,44.46,290.25
PED01733,PROD0063,3,493.63,10.35,1480.8899999999999
PED01613,PROD0065,4,414.67,23.67,1658.68
PED00859,PROD0078,1,139.7,17.23,139.7
PED01209,PROD0065,2,365.62,5.67,731.24
PED01879,PROD0074,4,115.01,40.48,460.04
PED01276,PROD0044,1,393.35,41.6,393.35
PED00012,PROD0086,1,82.3,14.96,82.3
PED00298,PROD0073,4,242.04,11.81,968.16
PED01099,PROD0066,1,397.4,11.51,397.4
PED01074,PROD0068,2,147.26,25.88,294.52
PED00786,PROD0002,3,420.19,16.09,1260.57
PED00148,PROD0037,3,325.63,28.01,976.89
PED01754,PROD0076,4,204.79,22.32,819.16
PED00121,PROD0041,3,217.47,14.49,652.41
PED01234,PROD0082,1,463.74,38.8,463.74
PED01303,PROD0039,1,116.72,11.77,116.72
PED00537,PROD0049,2,349.75,40.95,699.5
PED01708,PROD0034,3,356.57,30.27,1069.71
PED01179,PROD0023,4,462.0,42.44,1848.0
PED01261,PROD0087,1,359.45,5.21,359.45
PED00375,PROD0016,4,296.39,38.71,1185.56
PED00081,PROD0039,1,452.24,7.32,452.24
PED00491,PROD0073,1,416.27,47.75,416.27
PED00355,PROD0065,2,361.22,36.62,722.44
PED00924,PROD0043,3,25.96,19.41,77.88
PED01296,PROD0022,2,193.03,19.39,386.06
